Ticker,,,,,,,
BRK.B,,,,,,,
TSM,,,,,,,
V,,,,,,,
UNH,,,,,,,
XOM,,,,,,,
LLY,,,,,,,
JNJ,,,,,,,
JPM,,,,,,,
WMT,,,,,,,
NVO,,,,,,,
MA,,,,,,,
PG,,,,,,,
HD,,,,,,,
CVX,,,,,,,
ORCL,,,,,,,
MRK,,,,,,,
KO,,,,,,,
ABBV,,,,,,,
BAC,,,,,,,
BABA,,,,,,,
PFE,,,,,,,
NVS,,,,,,,
BHP,,,,,,,
MCD,,,,,,,
CRM,,,,,,,
TMO,,,,,,,
SHEL,,,,,,,
TM,,,,,,,
ACN,,,,,,,
FMX,,,,,,,
LIN,,,,,,,
ABT,,,,,,,
DHR,,,,,,,
DIS,,,,,,,
NKE,,,,,,,
WFC,,,,,,,
SAP,,,,,,,
HSBC,,,,,,,
NEE,,,,,,,
VZ,,,,,,,
UPS,,,,,,,
RTX,,,,,,,
MS,,,,,,,
TTE,,,,,,,
PM,,,,,,,
BMY,,,,,,,
BA,,,,,,,
RY,,,,,,,
AXP,,,,,,,
COP,,,,,,,
UL,,,,,,,
LOW,,,,,,,
IBM,,,,,,,
UNP,,,,,,,
SPGI,,,,,,,
CAT,,,,,,,
HDB,,,,,,,
SONY,,,,,,,
LMT,,,,,,,
GE,,,,,,,
PLD,,,,,,,
T,,,,,,,
DE,,,,,,,
GS,,,,,,,
MDT,,,,,,,
ELV,,,,,,,
NOW,,,,,,,
BUD,,,,,,,
TD,,,,,,,
BX,,,,,,,
SYK,,,,,,,
RIO,,,,,,,
BP,,,,,,,
BLK,,,,,,,
SCHW,,,,,,,
DEO,,,,,,,
C,,,,,,,
CVS,,,,,,,
TJX,,,,,,,
AMT,,,,,,,
EQNR,,,,,,,
MMC,,,,,,,
PBR,,,,,,,
MUFG,,,,,,,
UBER,,,,,,,
MO,,,,,,,
IBN,,,,,,,
PBR.A,,,,,,,
CB,,,,,,,
CI,,,,,,,
SHOP,,,,,,,
ENB,,,,,,,
PGR,,,,,,,
SO,,,,,,,
CNI,,,,,,,
ZTS,,,,,,,
HCA,,,,,,,
ETN,,,,,,,
BSX,,,,,,,
BTI,,,,,,,
CP,,,,,,,
ITW,,,,,,,
AMX,,,,,,,
GSK,,,,,,,
BDX,,,,,,,
FI,,,,,,,
DUK,,,,,,,
NOC,,,,,,,
SLB,,,,,,,
EOG,,,,,,,
WM,,,,,,,
EL,,,,,,,
AON,,,,,,,
INFY,,,,,,,
HUM,,,,,,,
SHW,,,,,,,
UBS,,,,,,,
APD,,,,,,,
CL,,,,,,,
VALE,,,,,,,
BMO,,,,,,,
KKR,,,,,,,
ICE,,,,,,,
CNQ,,,,,,,
RELX,,,,,,,
MCO,,,,,,,
TGT,,,,,,,
BNS,,,,,,,
GD,,,,,,,
TRI,,,,,,,
EPD,,,,,,,
VMW,,,,,,,
FDX,,,,,,,
SAN,,,,,,,
SNOW,,,,,,,
CMG,,,,,,,
SCCO,,,,,,,
MMM,,,,,,,
SMFG,,,,,,,
ITUB,,,,,,,
RACE,,,,,,,
FCX,,,,,,,
F,,,,,,,
OXY,,,,,,,
MCK,,,,,,,
HSY,,,,,,,
STLA,,,,,,,
PNC,,,,,,,
PSA,,,,,,,
EW,,,,,,,
TAK,,,,,,,
USB,,,,,,,
ECL,,,,,,,
CCI,,,,,,,
HMC,,,,,,,
GM,,,,,,,
BN,,,,,,,
ANET,,,,,,,
NGG,,,,,,,
NSC,,,,,,,
MPC,,,,,,,
GIS,,,,,,,
PXD,,,,,,,
ROP,,,,,,,
EMR,,,,,,,
E,,,,,,,
ING,,,,,,,
ABEV,,,,,,,
MSI,,,,,,,
APH,,,,,,,
SRE,,,,,,,
BSBR,,,,,,,
PSX,,,,,,,
PH,,,,,,,
KMB,,,,,,,
RSG,,,,,,,
STZ,,,,,,,
WDS,,,,,,,
TDG,,,,,,,
D,,,,,,,
LVS,,,,,,,
AJG,,,,,,,
TFC,,,,,,,
JCI,,,,,,,
KVUE,,,,,,,
AZO,,,,,,,
BBVA,,,,,,,
COF,,,,,,,
STM,,,,,,,
PCG,,,,,,,
HES,,,,,,,
BCE,,,,,,,
TRP,,,,,,,
MET,,,,,,,
SPG,,,,,,,
TWTR,,,,,,,
VLO,,,,,,,
O,,,,,,,
AFL,,,,,,,
APO,,,,,,,
CTVA,,,,,,,
AIG,,,,,,,
ET,,,,,,,
TRV,,,,,,,
TEL,,,,,,,
TT,,,,,,,
WELL,,,,,,,
SU,,,,,,,
CM,,,,,,,
SQ,,,,,,,
ADM,,,,,,,
DHI,,,,,,,
PUK,,,,,,,
ALC,,,,,,,
KMI,,,,,,,
IQV,,,,,,,
MFG,,,,,,,
MSCI,,,,,,,
WMB,,,,,,,
LYG,,,,,,,
HLN,,,,,,,
HLT,,,,,,,
CARR,,,,,,,
DOW,,,,,,,
YUM,,,,,,,
CNC,,,,,,,
NUE,,,,,,,
SYY,,,,,,,
SE,,,,,,,
CRH,,,,,,,
BBD,,,,,,,
LHX,,,,,,,
OTIS,,,,,,,
MFC,,,,,,,
ABC,,,,,,,
GWW,,,,,,,
WCN,,,,,,,
DELL,,,,,,,
AME,,,,,,,
ROK,,,,,,,
BK,,,,,,,
A,,,,,,,
NU,,,,,,,
DG,,,,,,,
MPLX,,,,,,,
NEM,,,,,,,
QSR,,,,,,,
PPG,,,,,,,
AMP,,,,,,,
CVE,,,,,,,
KR,,,,,,,
LEN,,,,,,,
ED,,,,,,,
DD,,,,,,,
VICI,,,,,,,
FIS,,,,,,,
PLTR,,,,,,,
CMI,,,,,,,
DVN,,,,,,,
CHT,,,,,,,
RMD,,,,,,,
PEG,,,,,,,
PRU,,,,,,,
BCS,,,,,,,
ORAN,,,,,,,
BF.A,,,,,,,
VEEV,,,,,,,
GOLD,,,,,,,
DLR,,,,,,,
FERG,,,,,,,
HPQ,,,,,,,
SLF,,,,,,,
NWG,,,,,,,
LYB,,,,,,,
ALL,,,,,,,
NTR,,,,,,,
HAL,,,,,,,
SPOT,,,,,,,
KEYS,,,,,,,
MTD,,,,,,,
CPNG,,,,,,,
DFS,,,,,,,
AWK,,,,,,,
ZBH,,,,,,,
WEC,,,,,,,
FNV,,,,,,,
TLK,,,,,,,
ARES,,,,,,,
DASH,,,,,,,
TU,,,,,,,
VMC,,,,,,,
EFX,,,,,,,
IT,,,,,,,
OKE,,,,,,,
GLW,,,,,,,
URI,,,,,,,
PWR,,,,,,,
APTV,,,,,,,
AVB,,,,,,,
GPN,,,,,,,
MLM,,,,,,,
EIX,,,,,,,
WIT,,,,,,,
XYL,,,,,,,
WST,,,,,,,
HUBS,,,,,,,
ALB,,,,,,,
AEM,,,,,,,
IR,,,,,,,
DAL,,,,,,,
YUMC,,,,,,,
ES,,,,,,,
EQR,,,,,,,
STT,,,,,,,
GIB,,,,,,,
FTV,,,,,,,
CBRE,,,,,,,
MKC,,,,,,,
TEF,,,,,,,
RBLX,,,,,,,
RCL,,,,,,,
UDR,,,,,,,
RCI,,,,,,,
MT,,,,,,,
DTE,,,,,,,
CHD,,,,,,,
PKX,,,,,,,
K,,,,,,,
ZTO,,,,,,,
NOK,,,,,,,
HRL,,,,,,,
FE,,,,,,,
HIG,,,,,,,
AEE,,,,,,,
DB,,,,,,,
CAH,,,,,,,
TECK,,,,,,,
WY,,,,,,,
GPC,,,,,,,
ETR,,,,,,,
BEKE,,,,,,,
EC,,,,,,,
INVH,,,,,,,
MTB,,,,,,,
UMC,,,,,,,
ELP,,,,,,,
NET,,,,,,,
EXR,,,,,,,
FTS,,,,,,,
ARE,,,,,,,
BAX,,,,,,,
WPM,,,,,,,
RTO,,,,,,,
IFF,,,,,,,
ROL,,,,,,,
STE,,,,,,,
HPE,,,,,,,
RJF,,,,,,,
SQM,,,,,,,
GRMN,,,,,,,
AIU,,,,,,,
HEI.A,,,,,,,
DOV,,,,,,,
DRI,,,,,,,
PPL,,,,,,,
HEI,,,,,,,
LH,,,,,,,
IX,,,,,,,
CLX,,,,,,,
HWM,,,,,,,
LYV,,,,,,,
FICO,,,,,,,
OMC,,,,,,,
NVR,,,,,,,
CTRA,,,,,,,
TDY,,,,,,,
CNHI,,,,,,,
ASX,,,,,,,
PAYC,,,,,,,
LUV,,,,,,,
KOF,,,,,,,
CNP,,,,,,,
VTR,,,,,,,
BR,,,,,,,
BRO,,,,,,,
TSN,,,,,,,
PHG,,,,,,,
MKL,,,,,,,
PBA,,,,,,,
MAA,,,,,,,
WAB,,,,,,,
CMS,,,,,,,
EBR,,,,,,,
FLT,,,,,,,
RF,,,,,,,
COO,,,,,,,
RKT,,,,,,,
ATO,,,,,,,
SUI,,,,,,,
CCL,,,,,,,
BIP,,,,,,,
UWMC,,,,,,,
MOH,,,,,,,
LW,,,,,,,
BALL,,,,,,,
PINS,,,,,,,
HUBB,,,,,,,
CAG,,,,,,,
BBY,,,,,,,
TS,,,,,,,
TYL,,,,,,,
TRGP,,,,,,,
IRM,,,,,,,
SNAP,,,,,,,
SJM,,,,,,,
PHM,,,,,,,
CHWY,,,,,,,
IEX,,,,,,,
BLDR,,,,,,,
FDS,,,,,,,
OWL,,,,,,,
IPG,,,,,,,
DT,,,,,,,
ESS,,,,,,,
MGA,,,,,,,
DGX,,,,,,,
WPC,,,,,,,
MGM,,,,,,,
WAT,,,,,,,
RE,,,,,,,
WRB,,,,,,,
AGR,,,,,,,
VIV,,,,,,,
MRO,,,,,,,
AMCR,,,,,,,
J,,,,,,,
IOT,,,,,,,
KB,,,,,,,
AMH,,,,,,,
RS,,,,,,,
SYF,,,,,,,
AER,,,,,,,
WLK,,,,,,,
TAP,,,,,,,
RVTY,,,,,,,
TRU,,,,,,,
SNA,,,,,,,
BEP,,,,,,,
GFI,,,,,,,
EQT,,,,,,,
GFL,,,,,,,
GGG,,,,,,,
CPB,,,,,,,
SHG,,,,,,,
FMC,,,,,,,
CFG,,,,,,,
BG,,,,,,,
WSO,,,,,,,
FMS,,,,,,,
BAH,,,,,,,
AES,,,,,,,
U,,,,,,,
L,,,,,,,
AVY,,,,,,,
AVTR,,,,,,,
TXT,,,,,,,
SWK,,,,,,,
SNN,,,,,,,
CCJ,,,,,,,
BEN,,,,,,,
TME,,,,,,,
CF,,,,,,,
BAM,,,,,,,
NIO,,,,,,,
DECK,,,,,,,
ELS,,,,,,,
CE,,,,,,,
KMX,,,,,,,
JBL,,,,,,,
MMP,,,,,,,
EPAM,,,,,,,
MAS,,,,,,,
H,,,,,,,
SUZ,,,,,,,
BILL,,,,,,,
PEN,,,,,,,
CPT,,,,,,,
ACI,,,,,,,
KIM,,,,,,,
CSL,,,,,,,
IHG,,,,,,,
PKG,,,,,,,
WPP,,,,,,,
TWLO,,,,,,,
MOS,,,,,,,
DKS,,,,,,,
TOST,,,,,,,
ACM,,,,,,,
PEAK,,,,,,,
JHX,,,,,,,
LDOS,,,,,,,
NI,,,,,,,
TFX,,,,,,,
GDDY,,,,,,,
BAP,,,,,,,
NMR,,,,,,,
IP,,,,,,,
LSI,,,,,,,
WTRG,,,,,,,
RYAN,,,,,,,
CRBG,,,,,,,
LII,,,,,,,
BWA,,,,,,,
BCH,,,,,,,
CNA,,,,,,,
RPM,,,,,,,
REXR,,,,,,,
TPL,,,,,,,
DPZ,,,,,,,
PSTG,,,,,,,
BIO,,,,,,,
ARMK,,,,,,,
OC,,,,,,,
AOS,,,,,,,
PAG,,,,,,,
QGEN,,,,,,,
CRL,,,,,,,
PATH,,,,,,,
MTN,,,,,,,
AU,,,,,,,
FND,,,,,,,
GL,,,,,,,
KEY,,,,,,,
WES,,,,,,,
UI,,,,,,,
TTC,,,,,,,
COTY,,,,,,,
UHAL,,,,,,,
CUBE,,,,,,,
CCK,,,,,,,
RBA,,,,,,,
ALLE,,,,,,,
DAR,,,,,,,
AFG,,,,,,,
CX,,,,,,,
SCI,,,,,,,
RNR,,,,,,,
PNR,,,,,,,
TPR,,,,,,,
CDAY,,,,,,,
VIPS,,,,,,,
NLY,,,,,,,
USFD,,,,,,,
BBWI,,,,,,,
EMN,,,,,,,
AEG,,,,,,,
FNF,,,,,,,
KEP,,,,,,,
RGA,,,,,,,
RRX,,,,,,,
JNPR,,,,,,,
YPF,,,,,,,
UHS,,,,,,,
RDY,,,,,,,
BURL,,,,,,,
TFII,,,,,,,
EQH,,,,,,,
OVV,,,,,,,
VST,,,,,,,
KNX,,,,,,,
AGCO,,,,,,,
PNW,,,,,,,
PAC,,,,,,,
ONON,,,,,,,
DVA,,,,,,,
PCOR,,,,,,,
GGB,,,,,,,
UNM,,,,,,,
BSAC,,,,,,,
SNX,,,,,,,
INSP,,,,,,,
BKI,,,,,,,
DINO,,,,,,,
PFGC,,,,,,,
DCP,,,,,,,
HII,,,,,,,
MTZ,,,,,,,
AGL,,,,,,,
KBR,,,,,,,
CNM,,,,,,,
ALLY,,,,,,,
ASR,,,,,,,
SSL,,,,,,,
CLH,,,,,,,
FBIN,,,,,,,
BJ,,,,,,,
BXP,,,,,,,
WMS,,,,,,,
CLF,,,,,,,
EME,,,,,,,
SKM,,,,,,,
SKX,,,,,,,
TEVA,,,,,,,
BSMX,,,,,,,
TX,,,,,,,
KNSL,,,,,,,
TOL,,,,,,,
WSM,,,,,,,
CHE,,,,,,,
GPK,,,,,,,
COLD,,,,,,,
LEA,,,,,,,
DLB,,,,,,,
WCC,,,,,,,
NNN,,,,,,,
NVT,,,,,,,
WHR,,,,,,,
VRT,,,,,,,
RHI,,,,,,,
NYCB,,,,,,,
NRG,,,,,,,
FRT,,,,,,,
STVN,,,,,,,
WRK,,,,,,,
RL,,,,,,,
VFC,,,,,,,
ALV,,,,,,,
THC,,,,,,,
EGP,,,,,,,
WEX,,,,,,,
ARW,,,,,,,
ATR,,,,,,,
HR,,,,,,,
SBS,,,,,,,
ORI,,,,,,,
BERY,,,,,,,
GXO,,,,,,,
GLOB,,,,,,,
DCI,,,,,,,
PSO,,,,,,,
BLD,,,,,,,
WWE,,,,,,,
OHI,,,,,,,
OGE,,,,,,,
XPEV,,,,,,,
IVZ,,,,,,,
JEF,,,,,,,
NCLH,,,,,,,
YMM,,,,,,,
JLL,,,,,,,
TIMB,,,,,,,
GNRC,,,,,,,
EDU,,,,,,,
CACI,,,,,,,
ITT,,,,,,,
LAD,,,,,,,
HESM,,,,,,,
VOYA,,,,,,,
INGR,,,,,,,
CFR,,,,,,,
FR,,,,,,,
AXTA,,,,,,,
CIB,,,,,,,
WBS,,,,,,,
ICL,,,,,,,
STN,,,,,,,
BYD,,,,,,,
G,,,,,,,
RRC,,,,,,,
PRI,,,,,,,
EDR,,,,,,,
WF,,,,,,,
ST,,,,,,,
SITE,,,,,,,
CAE,,,,,,,
ESTC,,,,,,,
OLN,,,,,,,
PII,,,,,,,
AIZ,,,,,,,
CW,,,,,,,
CTLT,,,,,,,
TPX,,,,,,,
FTI,,,,,,,
CSAN,,,,,,,
WOLF,,,,,,,
AN,,,,,,,
GME,,,,,,,
STAG,,,,,,,
BLCO,,,,,,,
FCN,,,,,,,
AR,,,,,,,
BRX,,,,,,,
VVV,,,,,,,
CIEN,,,,,,,
EHC,,,,,,,
TREX,,,,,,,
MHK,,,,,,,
IGT,,,,,,,
AA,,,,,,,
GOL,,,,,,,
RBC,,,,,,,
WH,,,,,,,
HXL,,,,,,,
DOCS,,,,,,,
ALK,,,,,,,
NOV,,,,,,,
FHN,,,,,,,
SF,,,,,,,
HLI,,,,,,,
MUSA,,,,,,,
SON,,,,,,,
UGI,,,,,,,
ADC,,,,,,,
WFG,,,,,,,
NYT,,,,,,,
MTDR,,,,,,,
STWD,,,,,,,
W,,,,,,,
MUR,,,,,,,
TKR,,,,,,,
CWEN,,,,,,,
BEPC,,,,,,,
PLNT,,,,,,,
CHH,,,,,,,
BC,,,,,,,
RLI,,,,,,,
CIG,,,,,,,
AQN,,,,,,,
DV,,,,,,,
GWRE,,,,,,,
EXP,,,,,,,
BWXT,,,,,,,
KGC,,,,,,,
VMI,,,,,,,
WTS,,,,,,,
PR,,,,,,,
FAF,,,,,,,
RH,,,,,,,
MSA,,,,,,,
KT,,,,,,,
APG,,,,,,,
CIVI,,,,,,,
